,time,open_price
0,2014-03-23 08:00:00,1.775e-05
1,2014-03-25 08:00:00,1.775e-05
2,2014-03-26 08:00:00,1.901e-05
3,2014-03-27 08:00:00,1.76e-05
4,2014-03-28 08:00:00,1.7e-05
5,2014-03-29 08:00:00,1.901e-05
6,2014-04-02 08:00:00,1.901e-05
7,2014-04-03 08:00:00,2.195e-05
8,2014-04-04 08:00:00,2.75e-05
9,2014-04-05 08:00:00,2.1e-05
10,2014-04-09 08:00:00,4e-05
11,2014-04-11 08:00:00,4e-05
12,2014-04-13 08:00:00,1.76e-05
13,2014-04-22 08:00:00,1.761e-05
14,2014-04-23 08:00:00,1.761e-05
15,2014-04-24 08:00:00,1.999e-05
16,2014-04-26 08:00:00,1.999e-05
17,2014-04-27 08:00:00,1.999e-05
18,2014-04-29 08:00:00,2.2e-05
19,2014-04-30 08:00:00,4.999e-05
20,2014-05-02 08:00:00,1.761e-05
21,2014-05-04 08:00:00,1.761e-05
22,2014-05-06 08:00:00,1.761e-05
23,2014-05-10 08:00:00,2e-05
24,2014-05-14 08:00:00,2e-05
25,2014-05-15 08:00:00,1.761e-05
26,2014-05-22 08:00:00,2e-05
27,2016-08-21 08:00:00,2.39e-05
28,2016-08-22 08:00:00,2.62e-05
29,2016-08-23 08:00:00,2.356e-05
30,2016-08-24 08:00:00,2.12e-05
31,2016-08-25 08:00:00,2.033e-05
32,2016-08-26 08:00:00,2.477e-05
33,2016-08-27 08:00:00,2.537e-05
34,2016-08-28 08:00:00,2.492e-05
35,2016-08-29 08:00:00,3.2e-05
36,2016-08-30 08:00:00,2.67e-05
37,2016-08-31 08:00:00,2.994e-05
38,2016-09-01 08:00:00,2.93e-05
39,2016-09-02 08:00:00,3.099e-05
40,2016-09-03 08:00:00,4.047e-05
41,2016-09-04 08:00:00,4.088e-05
42,2016-09-05 08:00:00,4.088e-05
43,2016-09-06 08:00:00,4.803e-05
44,2016-09-07 08:00:00,3.8e-05
45,2016-09-08 08:00:00,4.421e-05
46,2016-09-09 08:00:00,4.698e-05
47,2016-09-10 08:00:00,4.695e-05
48,2016-09-11 08:00:00,4.598e-05
49,2016-09-12 08:00:00,3.742e-05
50,2016-09-13 08:00:00,4.579e-05
51,2016-09-14 08:00:00,4.548e-05
52,2016-09-15 08:00:00,4.269e-05
53,2016-09-16 08:00:00,3.927e-05
54,2016-09-17 08:00:00,4.253e-05
55,2016-09-18 08:00:00,3.819e-05
56,2016-09-19 08:00:00,4.305e-05
57,2016-09-20 08:00:00,4.12e-05
58,2016-09-21 08:00:00,4.097e-05
59,2016-09-22 08:00:00,4.081e-05
60,2016-09-23 08:00:00,4.139e-05
61,2016-09-24 08:00:00,4.045e-05
62,2016-09-25 08:00:00,4.323e-05
63,2016-09-26 08:00:00,4.605e-05
64,2016-09-27 08:00:00,4.671e-05
65,2016-09-28 08:00:00,4.7e-05
66,2016-09-29 08:00:00,4.906e-05
67,2016-09-30 08:00:00,5.599e-05
68,2016-10-01 08:00:00,5.15e-05
69,2016-10-02 08:00:00,5.312e-05
70,2016-10-03 08:00:00,5.3e-05
71,2016-10-04 08:00:00,4.97e-05
72,2016-10-05 08:00:00,4.624e-05
73,2016-10-06 08:00:00,4.052e-05
74,2016-10-07 08:00:00,3.443e-05
75,2016-10-08 08:00:00,3.119e-05
76,2016-10-09 08:00:00,3.29e-05
77,2016-10-10 08:00:00,3.065e-05
78,2016-10-11 08:00:00,2.923e-05
79,2016-10-12 08:00:00,2.491e-05
80,2016-10-13 08:00:00,1.927e-05
81,2016-10-14 08:00:00,2.904e-05
82,2016-10-15 08:00:00,2.698e-05
83,2016-10-16 08:00:00,2.497e-05
84,2016-10-17 08:00:00,2.199e-05
85,2016-10-18 08:00:00,2.124e-05
86,2016-10-19 08:00:00,2.116e-05
87,2016-10-20 08:00:00,2.044e-05
88,2016-10-21 08:00:00,2.099e-05
89,2016-10-22 08:00:00,2.137e-05
90,2016-10-23 08:00:00,2.149e-05
91,2016-10-24 08:00:00,2.033e-05
92,2016-10-25 08:00:00,2.192e-05
93,2016-10-26 08:00:00,1.96e-05
94,2016-10-27 08:00:00,2.05e-05
95,2016-10-28 08:00:00,1.93e-05
96,2016-10-29 08:00:00,2.213e-05
97,2016-10-30 08:00:00,2.307e-05
98,2016-10-31 08:00:00,2.5e-05
99,2016-11-01 08:00:00,2.568e-05
100,2016-11-02 08:00:00,2.607e-05
101,2016-11-03 08:00:00,3.041e-05
102,2016-11-04 08:00:00,2.811e-05
103,2016-11-05 08:00:00,2.98e-05
104,2016-11-06 08:00:00,2.777e-05
105,2016-11-07 08:00:00,2.76e-05
106,2016-11-08 08:00:00,2.61e-05
107,2016-11-09 08:00:00,2.691e-05
108,2016-11-10 08:00:00,2.527e-05
109,2016-11-11 08:00:00,2.52e-05
110,2016-11-12 08:00:00,2.525e-05
111,2016-11-13 08:00:00,2.54e-05
112,2016-11-14 08:00:00,2.519e-05
113,2016-11-15 08:00:00,2.497e-05
114,2016-11-16 08:00:00,2.49e-05
115,2016-11-17 08:00:00,2.376e-05
116,2016-11-18 08:00:00,2.263e-05
117,2016-11-19 08:00:00,2.422e-05
118,2016-11-20 08:00:00,2.361e-05
119,2016-11-21 08:00:00,2.244e-05
120,2016-11-22 08:00:00,2.14e-05
121,2016-11-23 08:00:00,2.103e-05
122,2016-11-24 08:00:00,2.075e-05
123,2016-11-25 08:00:00,2.055e-05
124,2016-11-26 08:00:00,2.106e-05
125,2016-11-27 08:00:00,2.068e-05
126,2016-11-28 08:00:00,2.092e-05
127,2016-11-29 08:00:00,1.996e-05
128,2016-11-30 08:00:00,2.023e-05
129,2016-12-01 08:00:00,2.04e-05
130,2016-12-02 08:00:00,2e-05
131,2016-12-03 08:00:00,1.974e-05
132,2016-12-04 08:00:00,1.908e-05
133,2016-12-05 08:00:00,1.826e-05
134,2016-12-06 08:00:00,1.561e-05
135,2016-12-07 08:00:00,1.613e-05
136,2016-12-08 08:00:00,1.679e-05
137,2016-12-09 08:00:00,1.683e-05
