,time,open_price
0,2015-02-24 08:00:00,1.00000102
1,2015-02-25 08:00:00,1.41e-06
2,2015-02-26 08:00:00,1.28e-06
3,2015-02-27 08:00:00,1.31e-06
4,2015-02-28 08:00:00,1.4e-06
5,2015-03-01 08:00:00,1.15e-06
6,2015-03-02 08:00:00,1.09e-06
7,2015-03-03 08:00:00,1.03e-06
8,2015-03-04 08:00:00,9e-07
9,2015-03-05 08:00:00,9.6e-07
10,2015-03-06 08:00:00,9.6e-07
11,2015-03-07 08:00:00,7.5e-07
12,2015-03-08 08:00:00,9.9e-07
13,2015-03-09 08:00:00,8.2e-07
14,2015-03-10 08:00:00,7.2e-07
15,2015-03-11 08:00:00,5.4e-07
16,2015-03-12 08:00:00,8.2e-07
17,2015-03-14 08:00:00,9.3e-07
18,2015-03-15 08:00:00,9.3e-07
19,2015-03-16 08:00:00,8.3e-07
20,2015-03-17 08:00:00,6.1e-07
21,2015-03-20 08:00:00,6.2e-07
22,2015-03-21 08:00:00,6.2e-07
23,2015-03-22 08:00:00,6e-07
24,2015-03-23 08:00:00,7.4e-07
25,2015-03-24 08:00:00,6.7e-07
26,2015-03-26 08:00:00,6.3e-07
27,2015-03-27 08:00:00,6.3e-07
28,2015-03-28 08:00:00,6e-07
29,2015-03-29 08:00:00,5e-07
30,2015-03-31 08:00:00,5e-07
31,2015-04-01 08:00:00,5.2e-07
32,2015-04-02 08:00:00,5.1e-07
33,2015-04-03 08:00:00,5.2e-07
34,2015-04-05 08:00:00,5.1e-07
35,2015-04-06 08:00:00,5e-07
36,2015-04-07 08:00:00,5.1e-07
37,2015-04-08 08:00:00,4.5e-07
38,2015-04-09 08:00:00,4.5e-07
39,2015-04-10 08:00:00,4.6e-07
40,2015-04-11 08:00:00,4.3e-07
41,2015-04-12 08:00:00,4.2e-07
42,2015-04-13 08:00:00,4.7e-07
43,2015-04-14 08:00:00,4.7e-07
44,2015-04-15 08:00:00,4.7e-07
45,2015-04-16 08:00:00,4.4e-07
46,2015-04-17 08:00:00,4.7e-07
47,2015-04-18 08:00:00,4.5e-07
48,2015-04-19 08:00:00,5.2e-07
49,2015-04-21 08:00:00,5.6e-07
50,2015-04-23 08:00:00,5e-07
51,2015-04-24 08:00:00,4.8e-07
52,2015-04-26 08:00:00,4.6e-07
53,2015-04-27 08:00:00,4.2e-07
54,2015-04-28 08:00:00,4.8e-07
55,2015-04-29 08:00:00,4.5e-07
56,2015-04-30 08:00:00,4.5e-07
