,time,open_price
0,2018-05-31 08:00:00,0.999
1,2018-06-01 08:00:00,1.003
2,2018-06-02 08:00:00,1.003
3,2018-06-03 08:00:00,1.003
4,2018-06-04 08:00:00,1.005
5,2018-06-05 08:00:00,1.003
6,2018-06-06 08:00:00,1.0
7,2018-06-07 08:00:00,1.003
8,2018-06-08 08:00:00,1.003
9,2018-06-09 08:00:00,1.003
10,2018-06-10 08:00:00,1.003
11,2018-06-11 08:00:00,1.003
12,2018-06-12 08:00:00,1.001
13,2018-06-13 08:00:00,0.998
14,2018-06-14 08:00:00,0.999
15,2018-06-15 08:00:00,1.004
16,2018-06-16 08:00:00,0.998
17,2018-06-17 08:00:00,0.998
18,2018-06-18 08:00:00,0.998
19,2018-06-19 08:00:00,1.002
20,2018-06-20 08:00:00,1.004
21,2018-06-21 08:00:00,1.004
22,2018-06-22 08:00:00,1.0
23,2018-06-23 08:00:00,1.002
24,2018-06-24 08:00:00,1.001
25,2018-06-25 08:00:00,0.991
26,2018-06-26 08:00:00,1.0
27,2018-06-27 08:00:00,1.0
28,2018-06-28 08:00:00,1.002
29,2018-06-29 08:00:00,0.998
30,2018-06-30 08:00:00,0.997
31,2018-07-01 08:00:00,1.001
32,2018-07-02 08:00:00,1.003
33,2018-07-03 08:00:00,1.0
34,2018-07-04 08:00:00,1.001
35,2018-07-05 08:00:00,1.0
36,2018-07-06 08:00:00,0.999
37,2018-07-07 08:00:00,0.999
38,2018-07-08 08:00:00,0.997
39,2018-07-09 08:00:00,0.998
40,2018-07-10 08:00:00,0.997
41,2018-07-11 08:00:00,1.0
42,2018-07-12 08:00:00,0.994
43,2018-07-13 08:00:00,0.995
44,2018-07-14 08:00:00,0.994
45,2018-07-15 08:00:00,1.0
46,2018-07-16 08:00:00,0.998
47,2018-07-17 08:00:00,1.0
48,2018-07-18 08:00:00,1.003
49,2018-07-19 08:00:00,0.992
50,2018-07-20 08:00:00,1.0
51,2018-07-21 08:00:00,1.0
52,2018-07-22 08:00:00,1.0
53,2018-07-23 08:00:00,1.003
54,2018-07-24 08:00:00,1.002
55,2018-07-25 08:00:00,0.997
56,2018-07-26 08:00:00,0.994
57,2018-07-27 08:00:00,0.997
58,2018-07-28 08:00:00,0.992
59,2018-07-29 08:00:00,0.996
60,2018-07-30 08:00:00,1.0
61,2018-07-31 08:00:00,0.99
62,2018-08-01 08:00:00,0.997
63,2018-08-02 08:00:00,0.998
64,2018-08-03 08:00:00,0.998
65,2018-08-04 08:00:00,0.998
66,2018-08-05 08:00:00,1.001
67,2018-08-06 08:00:00,1.0
68,2018-08-07 08:00:00,0.995
69,2018-08-08 08:00:00,0.997
70,2018-08-09 08:00:00,0.999
71,2018-08-10 08:00:00,1.003
72,2018-08-11 08:00:00,1.007
73,2018-08-12 08:00:00,1.004
74,2018-08-13 08:00:00,1.003
75,2018-08-14 08:00:00,1.002
76,2018-08-15 08:00:00,1.003
77,2018-08-16 08:00:00,1.0
78,2018-08-17 08:00:00,1.001
79,2018-08-18 08:00:00,0.999
80,2018-08-19 08:00:00,1.005
81,2018-08-20 08:00:00,1.004
82,2018-08-21 08:00:00,1.0
83,2018-08-22 08:00:00,1.001
84,2018-08-23 08:00:00,1.001
85,2018-08-24 08:00:00,0.997
86,2018-08-25 08:00:00,0.997
87,2018-08-26 08:00:00,0.999
88,2018-08-27 08:00:00,0.995
89,2018-08-28 08:00:00,0.999
90,2018-08-29 08:00:00,1.0
91,2018-08-30 08:00:00,0.999
92,2018-08-31 08:00:00,1.0
93,2018-09-01 08:00:00,0.997
94,2018-09-02 08:00:00,1.0
95,2018-09-03 08:00:00,0.996
96,2018-09-04 08:00:00,0.997
97,2018-09-05 08:00:00,0.994
98,2018-09-06 08:00:00,0.998
99,2018-09-07 08:00:00,0.998
100,2018-09-08 08:00:00,0.998
101,2018-09-09 08:00:00,0.997
102,2018-09-10 08:00:00,1.002
103,2018-09-11 08:00:00,0.998
104,2018-09-12 08:00:00,0.997
105,2018-09-13 08:00:00,0.996
106,2018-09-14 08:00:00,0.998
107,2018-09-15 08:00:00,0.998
108,2018-09-16 08:00:00,0.999
109,2018-09-17 08:00:00,0.998
110,2018-09-18 08:00:00,0.993
111,2018-09-19 08:00:00,0.999
112,2018-09-20 08:00:00,0.997
113,2018-09-21 08:00:00,0.996
114,2018-09-22 08:00:00,0.995
115,2018-09-23 08:00:00,0.998
116,2018-09-24 08:00:00,0.999
117,2018-09-25 08:00:00,0.998
118,2018-09-26 08:00:00,0.998
119,2018-09-27 08:00:00,0.996
120,2018-09-28 08:00:00,0.999
121,2018-09-29 08:00:00,0.997
122,2018-09-30 08:00:00,1.0
123,2018-10-01 08:00:00,0.995
124,2018-10-02 08:00:00,0.996
125,2018-10-03 08:00:00,0.991
126,2018-10-04 08:00:00,0.99
127,2018-10-05 08:00:00,0.991
128,2018-10-06 08:00:00,0.991
129,2018-10-07 08:00:00,0.993
130,2018-10-08 08:00:00,0.994
131,2018-10-09 08:00:00,0.989
132,2018-10-10 08:00:00,0.99
133,2018-10-11 08:00:00,0.975
134,2018-10-12 08:00:00,0.981
135,2018-10-13 08:00:00,0.98
136,2018-10-14 08:00:00,0.979
137,2018-10-15 08:00:00,0.968
138,2018-10-16 08:00:00,0.95
139,2018-10-17 08:00:00,0.956
140,2018-10-18 08:00:00,0.956
141,2018-10-19 08:00:00,0.956
142,2018-10-20 08:00:00,0.97
143,2018-10-21 08:00:00,0.973
144,2018-10-22 08:00:00,0.973
145,2018-10-23 08:00:00,0.974
146,2018-10-24 08:00:00,0.975
147,2018-10-25 08:00:00,0.977
148,2018-10-26 08:00:00,0.979
149,2018-10-27 08:00:00,0.979
150,2018-10-28 08:00:00,0.987
151,2018-10-29 08:00:00,0.986
152,2018-10-30 08:00:00,0.986
153,2018-10-31 08:00:00,0.989
154,2018-11-01 08:00:00,0.992
155,2018-11-02 08:00:00,0.992
156,2018-11-03 08:00:00,0.992
157,2018-11-04 08:00:00,0.995
158,2018-11-05 08:00:00,0.991
159,2018-11-06 08:00:00,0.991
160,2018-11-07 08:00:00,0.992
161,2018-11-08 08:00:00,0.989
162,2018-11-09 08:00:00,0.991
163,2018-11-10 08:00:00,0.986
164,2018-11-11 08:00:00,0.989
165,2018-11-12 08:00:00,0.985
166,2018-11-13 08:00:00,0.98
167,2018-11-14 08:00:00,0.966
168,2018-11-15 08:00:00,0.952
169,2018-11-16 08:00:00,0.971
170,2018-11-17 08:00:00,0.973
171,2018-11-18 08:00:00,0.979
172,2018-11-19 08:00:00,0.982
173,2018-11-20 08:00:00,0.964
174,2018-11-21 08:00:00,0.957
175,2018-11-22 08:00:00,0.975
176,2018-11-23 08:00:00,0.973
177,2018-11-24 08:00:00,0.965
178,2018-11-25 08:00:00,0.959
179,2018-11-26 08:00:00,0.96
180,2018-11-27 08:00:00,0.965
