,time,open_price
0,2017-03-21 08:00:00,0.0038551
1,2017-03-22 08:00:00,2.983e-05
2,2017-03-23 08:00:00,3.277e-05
3,2017-03-24 08:00:00,5.609e-05
4,2017-03-25 08:00:00,7.06e-05
5,2017-03-26 08:00:00,9.285e-05
6,2017-03-27 08:00:00,7.9e-05
7,2017-03-28 08:00:00,5.902e-05
8,2017-03-29 08:00:00,6.6e-05
9,2017-03-30 08:00:00,6.55e-05
10,2017-03-31 08:00:00,5.937e-05
11,2017-04-01 08:00:00,6.122e-05
12,2017-04-02 08:00:00,5.754e-05
13,2017-04-03 08:00:00,5.025e-05
14,2017-04-04 08:00:00,4.998e-05
15,2017-04-05 08:00:00,4.6e-05
16,2017-04-06 08:00:00,5.342e-05
17,2017-04-07 08:00:00,6.1e-05
18,2017-04-08 08:00:00,5.844e-05
19,2017-04-09 08:00:00,6.29e-05
20,2017-04-10 08:00:00,6.449e-05
21,2017-04-11 08:00:00,6.543e-05
22,2017-04-12 08:00:00,7.119e-05
23,2017-04-13 08:00:00,8.166e-05
24,2017-04-14 08:00:00,0.00010998
25,2017-04-15 08:00:00,0.0001185
26,2017-04-16 08:00:00,0.00020913
27,2017-04-17 08:00:00,0.00024018
28,2017-04-18 08:00:00,0.00020505
29,2017-04-19 08:00:00,0.00018001
30,2017-04-20 08:00:00,0.00021269
31,2017-04-21 08:00:00,0.00019467
32,2017-04-22 08:00:00,0.000198
33,2017-04-23 08:00:00,0.00016198
34,2017-04-24 08:00:00,0.00015215
35,2017-04-25 08:00:00,0.00016003
36,2017-04-26 08:00:00,0.00014213
37,2017-04-27 08:00:00,0.00013
38,2017-04-28 08:00:00,0.00012758
39,2017-04-29 08:00:00,0.00015186
40,2017-04-30 08:00:00,0.00015085
41,2017-05-01 08:00:00,0.00013829
42,2017-05-02 08:00:00,0.00013342
43,2017-05-03 08:00:00,0.0001499
44,2017-05-04 08:00:00,0.00015411
45,2017-05-05 08:00:00,0.00014822
46,2017-05-06 08:00:00,0.00016378
47,2017-05-07 08:00:00,0.00016061
48,2017-05-08 08:00:00,0.00014651
49,2017-05-09 08:00:00,0.0001411
50,2017-05-10 08:00:00,0.00012834
51,2017-05-11 08:00:00,0.000127
52,2017-05-12 08:00:00,0.00012574
53,2017-05-13 08:00:00,0.0001212
54,2017-05-14 08:00:00,0.0001273
55,2017-05-15 08:00:00,0.00012568
56,2017-05-16 08:00:00,0.00012063
57,2017-05-17 08:00:00,0.0001035
58,2017-05-18 08:00:00,0.00011023
59,2017-05-19 08:00:00,0.00010811
60,2017-05-20 08:00:00,0.00011565
61,2017-05-21 08:00:00,0.0001014
62,2017-05-22 08:00:00,0.00011499
63,2017-05-23 08:00:00,0.00011
64,2017-05-24 08:00:00,0.000115
65,2017-05-25 08:00:00,0.00013115
66,2017-05-26 08:00:00,0.00010357
67,2017-05-27 08:00:00,0.00012358
68,2017-05-28 08:00:00,0.00010351
69,2017-05-29 08:00:00,0.00010848
70,2017-05-30 08:00:00,0.000102
71,2017-05-31 08:00:00,0.00010437
72,2017-06-01 08:00:00,0.00011199
73,2017-06-02 08:00:00,0.00012495
74,2017-06-03 08:00:00,0.00015882
75,2017-06-04 08:00:00,0.00017099
76,2017-06-05 08:00:00,0.00019998
77,2017-06-06 08:00:00,0.00025998
78,2017-06-07 08:00:00,0.00028039
79,2017-06-08 08:00:00,0.00036173
80,2017-06-09 08:00:00,0.00034773
81,2017-06-10 08:00:00,0.00037591
82,2017-06-11 08:00:00,0.00031002
83,2017-06-12 08:00:00,0.00030299
84,2017-06-13 08:00:00,0.0002767
85,2017-06-14 08:00:00,0.0003354
86,2017-06-15 08:00:00,0.00030164
87,2017-06-16 08:00:00,0.00028958
88,2017-06-17 08:00:00,0.00031428
89,2017-06-18 08:00:00,0.00031099
90,2017-06-19 08:00:00,0.00028935
91,2017-06-20 08:00:00,0.00028961
92,2017-06-21 08:00:00,0.000275
93,2017-06-22 08:00:00,0.00025641
94,2017-06-23 08:00:00,0.00028
95,2017-06-24 08:00:00,0.00029567
96,2017-06-25 08:00:00,0.000274
97,2017-06-26 08:00:00,0.00026802
98,2017-06-27 08:00:00,0.0002488
99,2017-06-28 08:00:00,0.00024656
100,2017-06-29 08:00:00,0.00025
101,2017-06-30 08:00:00,0.00023889
102,2017-07-01 08:00:00,0.00021994
103,2017-07-02 08:00:00,0.00021561
104,2017-07-03 08:00:00,0.0002135
105,2017-07-04 08:00:00,0.00020196
106,2017-07-05 08:00:00,0.00023002
107,2017-07-06 08:00:00,0.00028362
108,2017-07-07 08:00:00,0.00026807
109,2017-07-08 08:00:00,0.000237
110,2017-07-09 08:00:00,0.00024789
111,2017-07-10 08:00:00,0.00022545
112,2017-07-11 08:00:00,0.00017054
113,2017-07-12 08:00:00,0.00016159
114,2017-07-13 08:00:00,0.00018301
115,2017-07-14 08:00:00,0.00019258
116,2017-07-15 08:00:00,0.00018755
117,2017-07-16 08:00:00,0.00017765
118,2017-07-17 08:00:00,0.00017198
119,2017-07-18 08:00:00,0.00018995
120,2017-07-19 08:00:00,0.000201
