,time,open_price
0,2017-04-19 08:00:00,0.00087
1,2017-04-20 08:00:00,0.00087
2,2017-04-21 08:00:00,0.00087
3,2017-04-22 08:00:00,0.00087
4,2017-04-23 08:00:00,0.00087
5,2017-04-24 08:00:00,0.00087
6,2017-04-25 08:00:00,0.00087
7,2017-04-26 08:00:00,0.00087
8,2017-04-27 08:00:00,0.00087
9,2017-04-28 08:00:00,0.00087
10,2017-04-29 08:00:00,0.00087
11,2017-04-30 08:00:00,0.00087
12,2017-05-01 08:00:00,0.00087
13,2017-05-02 08:00:00,0.00087
14,2017-05-03 08:00:00,0.00087
15,2017-05-04 08:00:00,0.00087
16,2017-05-05 08:00:00,0.00087
17,2017-05-06 08:00:00,0.00087
18,2017-05-07 08:00:00,0.00087
19,2017-05-08 08:00:00,0.00087
20,2017-05-09 08:00:00,0.00087
21,2017-05-10 08:00:00,0.00087
22,2017-05-11 08:00:00,0.00087
23,2017-05-12 08:00:00,0.00087
24,2017-05-13 08:00:00,0.00087
25,2017-05-14 08:00:00,0.00087
26,2017-05-15 08:00:00,0.00087
27,2017-06-04 08:00:00,0.00078745
28,2017-06-05 08:00:00,0.00056439
29,2017-06-06 08:00:00,0.00049857
30,2017-06-07 08:00:00,0.00046797
31,2017-06-08 08:00:00,0.0004846
32,2017-06-09 08:00:00,0.00037611
33,2017-06-10 08:00:00,0.00037141
34,2017-06-11 08:00:00,0.00027547
35,2017-06-12 08:00:00,0.00029071
36,2017-06-13 08:00:00,0.0004599
37,2017-06-14 08:00:00,0.000411
38,2017-06-15 08:00:00,0.00035316
39,2017-06-16 08:00:00,0.00039831
40,2017-06-17 08:00:00,0.0008566
41,2017-06-18 08:00:00,0.00062516
42,2017-06-19 08:00:00,0.00058424
43,2017-06-20 08:00:00,0.00046862
44,2017-06-21 08:00:00,0.00079302
45,2017-06-22 08:00:00,0.00074317
46,2017-06-23 08:00:00,0.00064996
47,2017-06-24 08:00:00,0.00070181
48,2017-06-25 08:00:00,0.00073488
49,2017-06-26 08:00:00,0.0007008
50,2017-06-27 08:00:00,0.00069201
51,2017-06-28 08:00:00,0.0006789
52,2017-06-29 08:00:00,0.000689
53,2017-06-30 08:00:00,0.00065621
54,2017-07-01 08:00:00,0.00068028
55,2017-07-02 08:00:00,0.00066872
56,2017-07-03 08:00:00,0.00069451
57,2017-07-04 08:00:00,0.00071098
58,2017-07-05 08:00:00,0.00073523
59,2017-07-06 08:00:00,0.00062381
60,2017-07-07 08:00:00,0.00063001
61,2017-07-08 08:00:00,0.00048068
62,2017-07-09 08:00:00,0.00049457
63,2017-07-10 08:00:00,0.00047257
64,2017-07-11 08:00:00,0.00040085
65,2017-07-12 08:00:00,0.00041006
