,time,open_price
0,2018-04-23 08:00:00,97377.2415438
1,2018-04-24 08:00:00,0.02144997
2,2018-04-25 08:00:00,0.0219331
3,2018-04-26 08:00:00,0.01925
4,2018-04-27 08:00:00,0.02760004
5,2018-04-28 08:00:00,0.02797103
6,2018-04-29 08:00:00,0.0296
7,2018-04-30 08:00:00,0.0288
8,2018-05-01 08:00:00,0.0267001
9,2018-05-02 08:00:00,0.02682531
10,2018-05-03 08:00:00,0.02780001
11,2018-05-04 08:00:00,0.02795001
12,2018-05-05 08:00:00,0.02745005
13,2018-05-06 08:00:00,0.02759999
14,2018-05-07 08:00:00,0.02639971
15,2018-05-08 08:00:00,0.02520006
16,2018-05-09 08:00:00,0.02532216
17,2018-05-10 08:00:00,0.02553879
18,2018-05-11 08:00:00,0.02299999
19,2018-05-12 08:00:00,0.02019971
20,2018-05-13 08:00:00,0.02
21,2018-05-14 08:00:00,0.02125706
22,2018-05-15 08:00:00,0.02066242
23,2018-05-16 08:00:00,0.01961339
24,2018-05-17 08:00:00,0.01924892
25,2018-05-18 08:00:00,0.01857953
26,2018-05-19 08:00:00,0.01894977
27,2018-05-20 08:00:00,0.0189361
28,2018-05-21 08:00:00,0.02005
29,2018-05-22 08:00:00,0.0195288
30,2018-05-23 08:00:00,0.01804679
31,2018-05-24 08:00:00,0.016
32,2018-05-25 08:00:00,0.01625236
33,2018-05-26 08:00:00,0.01568556
34,2018-05-27 08:00:00,0.01550682
35,2018-05-28 08:00:00,0.01545957
36,2018-05-29 08:00:00,0.01345796
37,2018-05-30 08:00:00,0.01470214
38,2018-05-31 08:00:00,0.01489999
39,2018-06-01 08:00:00,0.01510004
40,2018-06-02 08:00:00,0.01499126
41,2018-06-03 08:00:00,0.01566982
42,2018-06-04 08:00:00,0.01589354
43,2018-06-05 08:00:00,0.01509563
44,2018-06-06 08:00:00,0.01507655
45,2018-06-07 08:00:00,0.01631007
46,2018-06-08 08:00:00,0.01713524
47,2018-06-09 08:00:00,0.01791947
48,2018-06-10 08:00:00,0.0168
49,2018-06-11 08:00:00,0.0139
50,2018-06-12 08:00:00,0.01439957
51,2018-06-13 08:00:00,0.0126
52,2018-06-14 08:00:00,0.01187548
53,2018-06-15 08:00:00,0.01395
54,2018-06-16 08:00:00,0.0129
55,2018-06-17 08:00:00,0.01274458
56,2018-06-18 08:00:00,0.01250492
57,2018-06-19 08:00:00,0.0128
58,2018-06-20 08:00:00,0.01290001
59,2018-06-21 08:00:00,0.01282563
60,2018-06-22 08:00:00,0.01265898
61,2018-06-23 08:00:00,0.01082629
62,2018-06-24 08:00:00,0.01120725
63,2018-06-25 08:00:00,0.01058291
64,2018-06-26 08:00:00,0.01071706
65,2018-06-27 08:00:00,0.01000001
66,2018-06-28 08:00:00,0.01018059
67,2018-06-29 08:00:00,0.00960001
68,2018-06-30 08:00:00,0.01006549
69,2018-07-01 08:00:00,0.01076081
70,2018-07-02 08:00:00,0.01094566
71,2018-07-03 08:00:00,0.0113917
72,2018-07-04 08:00:00,0.010975
73,2018-07-05 08:00:00,0.01114048
74,2018-07-06 08:00:00,0.01068893
75,2018-07-07 08:00:00,0.01071065
76,2018-07-08 08:00:00,0.01112912
77,2018-07-09 08:00:00,0.01093
78,2018-07-10 08:00:00,0.01117106
79,2018-07-11 08:00:00,0.0105
80,2018-07-12 08:00:00,0.0107
81,2018-07-13 08:00:00,0.0102
82,2018-07-14 08:00:00,0.01021
83,2018-07-15 08:00:00,0.01011011
84,2018-07-16 08:00:00,0.01029472
85,2018-07-17 08:00:00,0.0112
86,2018-07-18 08:00:00,0.01216702
87,2018-07-19 08:00:00,0.01233702
88,2018-07-20 08:00:00,0.01220273
